nohup: ignoring input
[2619, 456, 102, 3037, 1126, 1003, 914, 571, 3016, 419, 2771, 3033, 2233, 356, 2418, 1728, 130, 122, 383, 895]
Epoch141  loss:1.554687678813934  accuracy:64.83711516612523
Epoch142  loss:1.5573097944259644  accuracy:63.85584008245786
Epoch143  loss:1.5403607785701752  accuracy:64.32097672311454
Epoch144  loss:1.5283922970294954  accuracy:65.34647988420741
Epoch145  loss:1.5306616902351382  accuracy:65.32581870182342
Epoch146  loss:1.5244465291500089  accuracy:64.59068308037256
Epoch147  loss:1.5098139226436615  accuracy:64.13337333108832
Epoch148  loss:1.4875957608222963  accuracy:65.64198634642433
Epoch149  loss:1.4932704508304593  accuracy:65.27163139888842
Epoch150  loss:1.481301099061966  accuracy:64.80062175282994
Epoch151  loss:1.4743991434574124  accuracy:65.5526957323119
Epoch152  loss:1.457880014181137  accuracy:66.11402768048778
Epoch153  loss:1.449191880226135  accuracy:65.34993995010663
Epoch154  loss:1.4503915309906008  accuracy:66.38441472024977
Epoch155  loss:1.4348014056682585  accuracy:66.42153790783972
Epoch156  loss:1.43494029045105  accuracy:66.92190306320633
Epoch157  loss:1.4235003888607025  accuracy:66.78898766706803
Epoch158  loss:1.4152115285396576  accuracy:67.0242939341841
Epoch159  loss:1.4123887807130815  accuracy:67.27202741645996
Epoch160  loss:1.3995624214410782  accuracy:65.64747373460312
Epoch161  loss:1.3973253607749938  accuracy:66.40144337107374
Epoch162  loss:1.3756506264209747  accuracy:67.94454662394239
Epoch163  loss:1.3787917405366896  accuracy:67.68079060272551
Epoch164  loss:1.374791547656059  accuracy:67.15698395854582
Epoch165  loss:1.3717257767915727  accuracy:67.21238582474135
Epoch166  loss:1.3530312508344653  accuracy:67.8878951713813
Epoch167  loss:1.3493106693029404  accuracy:68.25236128936574
Epoch168  loss:1.353548699617386  accuracy:67.45578465691854
Epoch169  loss:1.330069187283516  accuracy:68.41999677600387
Epoch170  loss:1.3403332263231278  accuracy:67.79748356114658
Epoch171  loss:1.324875572323799  accuracy:68.4645769951441
Epoch172  loss:1.3295513689517975  accuracy:68.21135431427757
Epoch173  loss:1.3195503741502763  accuracy:67.4384745611089
Epoch174  loss:1.3137957751750944  accuracy:68.77024734788425
Epoch175  loss:1.3034372091293334  accuracy:68.31599271001815
Epoch176  loss:1.2981136769056318  accuracy:68.53638582982047
Epoch177  loss:1.2896132171154024  accuracy:68.33126118509941
Epoch178  loss:1.282785114645958  accuracy:69.91208862711181
Epoch179  loss:1.2860406279563905  accuracy:68.95435702808558
Epoch180  loss:1.2712957859039307  accuracy:69.21740356658917
Epoch181  loss:1.2684394508600234  accuracy:69.29181242671595
Epoch182  loss:1.2626721143722532  accuracy:69.40663937554928
Epoch183  loss:1.2525339663028714  accuracy:69.24343878904683
Epoch184  loss:1.2379967719316478  accuracy:70.02574176167265
Epoch185  loss:1.2497015893459318  accuracy:69.75338019486956
Epoch186  loss:1.2299070417881013  accuracy:69.72889013989337
Epoch187  loss:1.2355455249547957  accuracy:70.11840615085855
Epoch188  loss:1.2375201433897018  accuracy:69.60664388875196
Epoch189  loss:1.2233762383460995  accuracy:69.95109290318426
Epoch190  loss:1.2205143839120867  accuracy:69.93215625626016
Epoch191  loss:1.2247471451759337  accuracy:69.87678380056386
Epoch192  loss:1.2187519848346708  accuracy:69.82392898081189
Epoch193  loss:1.2020895928144453  accuracy:70.42272983151476
Epoch194  loss:1.1974348932504653  accuracy:69.64944339967545
Epoch195  loss:1.185015019774437  accuracy:71.16430339837815
Epoch196  loss:1.1898412227630613  accuracy:70.64591691537916
Epoch197  loss:1.1853679686784746  accuracy:70.38555543621473
Epoch198  loss:1.1835332423448564  accuracy:71.01168299799536
Epoch199  loss:1.1701629906892779  accuracy:70.97032605810922
Epoch200  loss:1.1807499796152112  accuracy:70.46581563546602
Epoch201  loss:1.1732682943344113  accuracy:70.79912931834757
Epoch202  loss:1.1711779415607453  accuracy:70.64230377440983
Epoch203  loss:1.1595064193010332  accuracy:71.192866161481
Epoch204  loss:1.1717693150043487  accuracy:71.02812037023332
Epoch205  loss:1.1504700481891632  accuracy:70.28235947178793
Epoch206  loss:1.1429898083209993  accuracy:71.60901853748473
Epoch207  loss:1.1495418697595596  accuracy:71.44550358136269
Epoch208  loss:1.1530724704265594  accuracy:70.61157600448738
Epoch209  loss:1.137937131524086  accuracy:71.29551529503443
Epoch210  loss:1.133039990067482  accuracy:70.78914605874753
Epoch211  loss:1.109222775697708  accuracy:71.6264968496536
Epoch212  loss:1.1306559205055238  accuracy:70.92778519716967
Epoch213  loss:1.1275506138801572  accuracy:71.37334926343674
Epoch214  loss:1.1087323963642117  accuracy:71.56099603921528
Epoch215  loss:1.1226850539445876  accuracy:71.55729910579974
Epoch216  loss:1.0989613115787504  accuracy:71.67134143214119
Epoch217  loss:1.1099614948034286  accuracy:72.1676031481078
Epoch218  loss:1.0865117132663729  accuracy:72.4990387863095
Epoch219  loss:1.1006273269653322  accuracy:71.57744815386295
Epoch220  loss:1.0864611595869063  accuracy:71.95481554913306
Epoch221  loss:1.0886638939380646  accuracy:71.8015515969389
Epoch222  loss:1.0734096288681028  accuracy:72.60447608253659
Epoch223  loss:1.0824120879173278  accuracy:72.16738674006434
Epoch224  loss:1.084408450126648  accuracy:72.18063069662053
Epoch225  loss:1.0684838384389876  accuracy:72.44070242704782
Epoch226  loss:1.0537493556737898  accuracy:72.29908942747831
Epoch227  loss:1.0703288555145263  accuracy:72.05419147497453
Epoch228  loss:1.0628747791051865  accuracy:72.59497328864789
Epoch229  loss:1.0569061696529387  accuracy:72.50262633465768
Epoch230  loss:1.0625833094120025  accuracy:72.21367195155301
Epoch231  loss:1.0619421273469924  accuracy:72.25967206092704
Epoch232  loss:1.041914263367653  accuracy:72.93931890018631
Epoch233  loss:1.0441560953855515  accuracy:73.0162690049261
Epoch234  loss:1.0304694384336472  accuracy:73.0280104934881
Epoch235  loss:1.0469475865364075  accuracy:72.37023639730448
Epoch236  loss:1.0405867904424668  accuracy:73.59054865694222
Epoch237  loss:1.0354329645633695  accuracy:72.61790313420694
Epoch238  loss:1.0301782727241515  accuracy:72.8292479470182
Epoch239  loss:1.0341296315193176  accuracy:73.02468373983005
Epoch240  loss:1.0139039278030395  accuracy:73.51280282753436
Epoch241  loss:1.0159005731344224  accuracy:73.47088097543887
Epoch242  loss:1.0169830411672593  accuracy:73.22006413214392
Epoch243  loss:1.0142520189285278  accuracy:73.06417175273282
Epoch244  loss:1.0225627958774568  accuracy:73.92160923741284
Epoch245  loss:0.9999746382236483  accuracy:73.0168792120592
Epoch246  loss:1.01459479033947  accuracy:73.28240224447269
Epoch247  loss:0.9960454791784286  accuracy:73.2259871561861
Epoch248  loss:1.0084359794855118  accuracy:72.92336390135718
Epoch249  loss:1.0006034016609193  accuracy:73.01378439057552
Epoch250  loss:0.9993830353021621  accuracy:73.23708689207025
Epoch251  loss:1.0030388057231905  accuracy:73.14475345579105
Epoch252  loss:0.9945969820022582  accuracy:73.40638145621675
Epoch253  loss:0.9986909478902816  accuracy:73.52698192408074
Epoch254  loss:0.9908248454332352  accuracy:73.61715205863675
Epoch255  loss:0.9853677183389664  accuracy:73.56402137641597
Epoch256  loss:0.9912664532661437  accuracy:73.60332858682678
Epoch257  loss:0.9881156653165817  accuracy:73.52283726343094
Epoch258  loss:0.9822700440883635  accuracy:73.73363811550102
Epoch259  loss:0.9805638134479522  accuracy:73.6659406772415
Epoch260  loss:0.9754847764968873  accuracy:74.10729743623641
Epoch261  loss:0.9811251461505893  accuracy:73.53006371797365
Epoch262  loss:0.9777744382619857  accuracy:74.12185894644456
Epoch263  loss:0.9807543575763704  accuracy:73.7797677427604
Epoch264  loss:0.9778651624917983  accuracy:74.46081683186098
Epoch265  loss:0.9667989015579221  accuracy:74.05919277100125
Epoch266  loss:0.9577150583267211  accuracy:74.28455346379613
Epoch267  loss:0.9702962070703506  accuracy:74.27681444193787
Epoch268  loss:0.9525616347789765  accuracy:73.97872223321403
Epoch269  loss:0.9578775465488434  accuracy:74.38757400788592
Epoch270  loss:0.9454415678977967  accuracy:74.59666126562419
Epoch271  loss:0.9526067554950713  accuracy:74.86233063991403
Epoch272  loss:0.9465821266174317  accuracy:73.83195276863533
Epoch273  loss:0.9485776722431183  accuracy:74.57472668013922
Epoch274  loss:0.9417806029319764  accuracy:74.44407147331819
Epoch275  loss:0.9365203857421875  accuracy:75.35437082128234
Epoch276  loss:0.9421657294034959  accuracy:74.66051810291371
Epoch277  loss:0.9377138346433639  accuracy:74.97159710190755
Epoch278  loss:0.9472824752330781  accuracy:74.0673911530871
Epoch279  loss:0.9265745371580123  accuracy:74.89783904844069
Epoch280  loss:0.9305145859718323  accuracy:74.68131412252175
Epoch281  loss:0.9247672259807587  accuracy:74.24811794179593
Epoch282  loss:0.9272149860858917  accuracy:74.8189058262479
Epoch283  loss:0.9379624724388123  accuracy:74.50726345855058
Epoch284  loss:0.9329963386058808  accuracy:74.80525775283388
Epoch285  loss:0.9288733452558516  accuracy:74.96507496328982
Epoch286  loss:0.9281060159206389  accuracy:74.63901219240871
Epoch287  loss:0.9192653626203536  accuracy:74.59846106075844
Epoch288  loss:0.9216075509786604  accuracy:74.70462784901407
Epoch289  loss:0.9215073525905608  accuracy:74.55156263249825
Epoch290  loss:0.9123316526412962  accuracy:75.2406946309342
Epoch291  loss:0.9212155789136885  accuracy:74.91899785882842
Epoch292  loss:0.9080488234758375  accuracy:75.39940446496828
Epoch293  loss:0.9063873291015624  accuracy:75.6459921764753
Epoch294  loss:0.9091601192951203  accuracy:75.1660002216516
Epoch295  loss:0.9126428097486495  accuracy:75.05191293955367
Epoch296  loss:0.8925795495510103  accuracy:74.91969696895177
Epoch297  loss:0.9122043162584306  accuracy:74.7726080844469
Epoch298  loss:0.9006585359573366  accuracy:75.23071511825388
Epoch299  loss:0.9035132199525833  accuracy:75.45074202645931
Epoch300  loss:0.8883732721209526  accuracy:75.28082134270778
train time：10272.499384403229[s]
Worker1 accuracy:64.70588235294117  loss:1.206133246421814
Worker2 accuracy:85.71428571428571  loss:0.42498886585235596
Worker3 accuracy:67.5  loss:0.8939197659492493
Worker4 accuracy:55.55555555555556  loss:1.6687350273132324
Worker5 accuracy:76.47058823529412  loss:0.7112525701522827
Worker6 accuracy:76.19047619047619  loss:0.8503591418266296
Worker7 accuracy:76.3157894736842  loss:0.9262727499008179
Worker8 accuracy:84.375  loss:0.6104074716567993
Worker9 accuracy:36.8421052631579  loss:1.9423191547393799
Worker10 accuracy:80.48780487804878  loss:0.7784068584442139
Worker11 accuracy:50.0  loss:1.5892879962921143
Worker12 accuracy:84.21052631578948  loss:0.8347684741020203
Worker13 accuracy:78.94736842105263  loss:0.6988183856010437
Worker14 accuracy:66.66666666666667  loss:1.8109177350997925
Worker15 accuracy:84.21052631578948  loss:0.7278124094009399
Worker16 accuracy:64.70588235294117  loss:0.8783080577850342
Worker17 accuracy:69.6969696969697  loss:1.1973756551742554
Worker18 accuracy:77.41935483870968  loss:0.836804211139679
Worker19 accuracy:76.47058823529412  loss:1.0204819440841675
Worker20 accuracy:61.111111111111114  loss:1.0649597644805908
Test  loss:1.0336164742708207  accuracy:70.87982408088838
Worker1 Valid accuracy:83.72093023255815  loss:0.6396758556365967
Worker1 Test accuracy:82.3529411764706  loss:1.1047368049621582
Worker2 Valid accuracy:89.36170212765957  loss:0.525351345539093
Worker2 Test accuracy:85.71428571428571  loss:0.3558134138584137
Worker3 Valid accuracy:72.38095238095238  loss:0.9532522559165955
Worker3 Test accuracy:77.5  loss:0.7445412874221802
Worker4 Valid accuracy:78.26086956521739  loss:0.8679141402244568
Worker4 Test accuracy:72.22222222222223  loss:1.2408044338226318
Worker5 Valid accuracy:78.02197802197803  loss:0.7277462482452393
Worker5 Test accuracy:88.23529411764706  loss:0.5217130184173584
Worker6 Valid accuracy:69.0909090909091  loss:0.9852229952812195
Worker6 Test accuracy:76.19047619047619  loss:0.9916220903396606
Worker7 Valid accuracy:80.0  loss:0.757443368434906
Worker7 Test accuracy:76.3157894736842  loss:0.9880938529968262
Worker8 Valid accuracy:75.29411764705883  loss:0.8333919048309326
Worker8 Test accuracy:84.375  loss:0.6223190426826477
Worker9 Valid accuracy:67.34693877551021  loss:1.1075010299682617
Worker9 Test accuracy:63.1578947368421  loss:1.4991623163223267
Worker10 Valid accuracy:81.65137614678899  loss:0.6105705499649048
Worker10 Test accuracy:85.36585365853658  loss:0.5698056817054749
Worker11 Valid accuracy:60.869565217391305  loss:1.7252507209777832
Worker11 Test accuracy:66.66666666666667  loss:1.2208333015441895
Worker12 Valid accuracy:79.59183673469387  loss:0.6918442249298096
Worker12 Test accuracy:78.94736842105263  loss:0.9291884899139404
Worker13 Valid accuracy:73.46938775510205  loss:1.1079728603363037
Worker13 Test accuracy:78.94736842105263  loss:0.6800083518028259
Worker14 Valid accuracy:76.92307692307692  loss:0.9477003216743469
Worker14 Test accuracy:63.333333333333336  loss:2.0644850730895996
Worker15 Valid accuracy:81.63265306122449  loss:0.7277392745018005
Worker15 Test accuracy:89.47368421052632  loss:0.7943717837333679
Worker16 Valid accuracy:77.77777777777777  loss:0.7521418333053589
Worker16 Test accuracy:64.70588235294117  loss:0.8477545380592346
Worker17 Valid accuracy:71.5909090909091  loss:0.8973919153213501
Worker17 Test accuracy:75.75757575757575  loss:1.052303433418274
Worker18 Valid accuracy:73.17073170731707  loss:1.0901507139205933
Worker18 Test accuracy:77.41935483870968  loss:0.7266508340835571
Worker19 Valid accuracy:74.44444444444444  loss:0.8674939274787903
Worker19 Test accuracy:82.3529411764706  loss:0.6553258299827576
Worker20 Valid accuracy:62.22222222222222  loss:1.2435885667800903
Worker20 Test accuracy:66.66666666666667  loss:1.0128653049468994
Validation(tune)  loss:0.9029672026634217  accuracy:75.34111894613959
Test(tune)  loss:0.9311199441552163  accuracy:76.785029956758
